[2025-10-27 19:27:42] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T18:27:42","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:57:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:57:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:57:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:57:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:58:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:58:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 22:59:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T21:59:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:00:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:00:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:01:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:01:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:02:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:02:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:03:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:03:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:04:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:04:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:05:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:05:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:06:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:06:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:07:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:07:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:34] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:34","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:39] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:39","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:44] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:44","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:49] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:49","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:54] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:54","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:08:59] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:08:59","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:04] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:04","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:09] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:09","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:14] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:14","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:19] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:19","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:24] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:24","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
[2025-10-27 23:09:29] | Tema: KPCL0025/pub | Datos: {"device_id":"KPCL0025","timestamp":"2025-10-27T22:09:29","payload":{"temperature":-999,"humidity":-999,"light":0,"weight":0}}
